Gene 1,Gene 2,cv,train
Spp1,A2m,0.5625,0.6875
Spp1,Pgam1,0.75,0.75
Spp1,P4hb,0.6875,0.8125
Spp1,Cd44,0.625,0.8125
Spp1,Psmb3,0.75,0.875
Spp1,Arhgdia,0.6875,0.8125
Spp1,Apob,0.875,0.875
Spp1,Lrrn4,0.625,0.8125
Spp1,Ces2a,0.8125,0.875
Spp1,Hp,0.6875,0.875
Spp1,Tfpi,0.875,0.875
Spp1,Cela2a,0.5625,0.75
Spp1,Asl,0.5625,0.875
Spp1,Apof,0.8125,0.875
Spp1,Bpgm,0.75,0.875
Spp1,Dpp4,0.6875,0.75
Spp1,Gpx1,0.8125,0.875
Spp1,Cdh17,0.625,0.9375
Spp1,F2,0.8125,0.875
Spp1,Efemp2,0.625,0.8125
Spp1,Erap1,0.5625,0.8125
Spp1,Apoh,0.5625,0.8125
Adipoq,Serpina3c,0.8125,0.8125
Adipoq,Plxdc2,0.6875,0.875
Adipoq,Actr3,0.875,0.9375
Adipoq,Amy1,0.8125,0.875
Adipoq,Antxr2,0.75,0.8125
Adipoq,Tmsb4x,0.8125,0.8125
Adipoq,Ces1c,0.75,0.8125
Adipoq,Ctsz,0.6875,0.875
Adipoq,Dnpep,0.75,0.875
Adipoq,Amy2,0.9375,0.9375
Adipoq,Ambp,0.75,0.8125
Adipoq,Lbp,0.8125,0.75
Adipoq,Actb,0.75,0.8125
Adipoq,Hspa5,0.75,0.875
Adipoq,Chga,0.75,0.875
Adipoq,Dspp,0.875,0.875
Adipoq,Tagln2,0.75,0.8125
Adipoq,Cfb,0.75,0.875
Adipoq,Ca2,0.75,0.875
Adipoq,Hrg,0.8125,0.875
Adipoq,Psmb5,0.875,0.9375
Adipoq,Nrp1,0.6875,0.8125
Adipoq,Heg1,0.75,0.8125
Adipoq,Cdh13,0.75,0.875
Adipoq,B2m,0.75,0.8125
Adipoq,Cfd,0.75,0.9375
Adipoq,Ica,0.75,0.9375
Adipoq,Cd248,0.8125,0.875
Adipoq,Selenop,0.6875,0.8125
Adipoq,Hamp,0.75,0.875
Adipoq,Igfbp6,0.75,0.8125
Adipoq,Ganab,0.6875,0.8125
Adipoq,Itgb2,0.8125,0.9375
Adipoq,Ext2,0.6875,0.8125
Adipoq,Serpind1,0.8125,0.8125
Adipoq,Ces3a,0.875,0.9375
Adipoq,Igkv9-120,0.75,0.9375
Adipoq,Nid1,0.6875,0.875
Adipoq,Pla2g7,0.9375,1.0
Adipoq,Tln1,0.75,0.875
Adipoq,Adgre5,0.8125,0.8125
Adipoq,Man2b2,0.875,0.9375
Adipoq,Pnliprp1,0.6875,0.875
Adipoq,Ces2c,0.8125,0.875
Adipoq,Ighg1,0.75,0.875
Adipoq,Mbl2,0.6875,0.8125
Adipoq,Flt4,0.6875,0.8125
Adipoq,Col11a2,0.6875,0.8125
Adipoq,Olfm1,0.875,0.875
Adipoq,Itih4,0.75,0.8125
Adipoq,Ces2e,0.625,0.875
Adipoq,Pdia3,0.75,0.875
Adipoq,Psma1,0.75,0.8125
Adipoq,Hba,0.8125,0.8125
Adipoq,Pgd,0.75,0.875
Adipoq,Antxr1,0.6875,0.9375
Adipoq,Fetub,0.75,0.8125
Adipoq,Man2a2,0.75,0.75
Adipoq,Comp,0.75,0.8125
Adipoq,Itga2b,0.75,0.8125
Adipoq,Ncam1,0.625,0.8125
Adipoq,Prdx2,0.8125,0.875
Adipoq,Fn1,0.8125,0.9375
Adipoq,Igfbp4,0.6875,0.9375
Adipoq,Itgb1,0.625,0.8125
Adipoq,Tuba1b,0.75,0.8125
Adipoq,Hbb-b1,0.75,0.8125
Adipoq,Itga2,0.8125,0.75
Adipoq,Me1,0.8125,0.875
Adipoq,Hgfac,0.6875,0.8125
Adipoq,Itih2,0.75,0.8125
Adipoq,Neo1,0.8125,0.9375
Adipoq,A2m,0.75,0.9375
Adipoq,Pgam1,0.75,0.8125
Adipoq,P4hb,0.75,0.8125
Adipoq,Cd44,0.625,0.8125
Adipoq,Psmb3,0.75,0.9375
Adipoq,Arhgdia,0.75,0.8125
Adipoq,Apob,0.875,0.875
Adipoq,Lrrn4,0.75,0.8125
Adipoq,Ces2a,0.625,0.8125
