Gene 1,Gene 2,cv,train
Lpl,Btd,0.625,0.6875
Lpl,Cela2a,0.625,0.6875
Lpl,Cycs,0.6875,0.6875
Lpl,Hpx,0.5625,0.6875
Lpl,Fbln5,0.625,0.8125
Lpl,Me1,0.75,0.6875
Lpl,Cela1,0.625,0.6875
Lpl,Pgd,0.6875,0.6875
Lpl,Minpp1,0.75,0.6875
Lpl,Serpinf2,0.5625,0.8125
Lpl,Tfrc,0.6875,0.875
Lpl,Pnp,0.625,0.6875
Lpl,F12,0.625,0.75
Lpl,Ighg1,0.5,0.75
Lpl,Tubb4b,0.6875,0.6875
Lpl,Sell,0.625,0.6875
Lpl,Masp1,0.875,0.875
Lpl,Hyou1,0.625,0.8125
Lpl,Man2b1,0.5625,0.6875
Lpl,Amy1,0.875,0.9375
Lpl,Gpx1,0.625,0.6875
Lpl,Umod,0.75,0.8125
Lpl,Apod,0.6875,0.8125
Lpl,Serpina1b,0.75,0.875
Lpl,F13a1,0.4375,0.8125
Lpl,Ptprg,0.6875,0.6875
Lpl,Ighv3-6,0.5625,0.6875
Lpl,Cd93,0.6875,0.8125
Lpl,Cdh13,0.6875,0.75
Lpl,Cfb,0.75,0.6875
Lpl,Manba,0.875,0.8125
Lpl,Arpc3,0.75,0.8125
Lpl,Sod3,0.75,0.875
Lpl,Ca3,0.5625,0.6875
Lpl,Ces2e,0.625,0.75
Lpl,Ywhaz,0.625,0.6875
Lpl,Apof,0.5625,0.6875
Lpl,P4hb,0.8125,0.8125
Lpl,Tkt,0.625,0.6875
Lpl,Ghr,0.5625,0.875
Ngp,Fga,0.625,0.625
Ngp,C9,0.75,0.875
Ngp,Igfbp3,0.75,0.75
Ngp,Afm,0.8125,0.9375
Ngp,Apcs,0.625,0.8125
Ngp,Itih2,0.75,0.75
Ngp,Dkk3,0.6875,0.8125
Ngp,Serpina3n,0.75,0.875
Ngp,Psmb10,0.75,0.875
Ngp,F2,0.5,0.75
Ngp,Selenop,0.75,0.6875
Ngp,Msn,0.625,0.8125
Ngp,Ctsz,0.75,0.875
Ngp,Apoc2,0.875,1.0
Ngp,Vcl,0.5625,0.625
Ngp,Fgb,0.625,0.625
Ngp,Serping1,0.5625,0.8125
Ngp,Amy2,0.5,0.625
Ngp,Apoc4,0.625,0.75
Ngp,Fgg,0.625,0.625
Ngp,Col11a2,0.5625,0.6875
Ngp,Serpina6,0.75,0.8125
Ngp,Igf1,0.625,0.75
Ngp,Clu,0.5625,0.8125
Ngp,Pi16,0.625,0.75
Ngp,Tuba1b,0.6875,0.625
Ngp,Serpina10,0.8125,0.875
Ngp,Lamp2,0.625,0.875
Ngp,Antxr2,0.75,0.875
Ngp,Pigr,0.8125,0.9375
Ngp,Hamp,0.5625,0.8125
Ngp,Lrp1,0.625,0.625
Ngp,Ptprm,0.625,0.625
Ngp,Egfr,0.625,0.6875
Ngp,Ptgds,0.6875,0.6875
Ngp,Ca2,0.75,0.8125
Ngp,Psma7,0.75,0.875
Ngp,Fbln1,0.625,0.6875
Ngp,Lap3,0.625,0.6875
Ngp,Spink1,0.75,0.875
Ngp,Tmsb4x,0.5625,0.625
Ngp,Tagln2,0.5625,0.625
Ngp,Dpep2,0.75,0.8125
Ngp,Btd,0.5625,0.625
Ngp,Cela2a,0.5625,0.625
Ngp,Cycs,0.625,0.8125
Ngp,Hpx,0.5625,0.625
Ngp,Fbln5,0.5625,0.625
Ngp,Me1,0.625,0.625
Ngp,Cela1,0.625,0.625
Ngp,Pgd,0.625,0.625
Ngp,Minpp1,0.6875,0.6875
Ngp,Serpinf2,0.5,0.75
Ngp,Tfrc,0.6875,0.875
Ngp,Pnp,0.6875,0.8125
Ngp,F12,0.625,0.8125
Ngp,Ighg1,0.625,0.6875
Ngp,Tubb4b,0.625,0.625
Ngp,Sell,0.625,0.75
Ngp,Masp1,0.75,0.75
Ngp,Hyou1,0.875,0.875
Ngp,Man2b1,0.5,0.6875
Ngp,Amy1,0.75,0.9375
Ngp,Gpx1,0.5,0.6875
Ngp,Umod,0.5625,0.75
Ngp,Apod,0.5625,0.6875
Ngp,Serpina1b,0.6875,0.8125
Ngp,F13a1,0.5,0.625
Ngp,Ptprg,0.5625,0.8125
Ngp,Ighv3-6,0.6875,0.75
Ngp,Cd93,0.6875,0.75
Ngp,Cdh13,0.625,0.75
Ngp,Cfb,0.625,0.6875
Ngp,Manba,0.625,0.75
Ngp,Arpc3,0.75,0.875
Ngp,Sod3,0.6875,0.75
Ngp,Ca3,0.625,0.625
Ngp,Ces2e,0.5625,0.625
Ngp,Ywhaz,0.6875,0.6875
Ngp,Apof,0.625,0.75
Ngp,P4hb,0.5,0.625
Ngp,Tkt,0.6875,0.8125
Ngp,Ghr,0.5,0.625
Fga,C9,0.6875,0.8125
Fga,Igfbp3,0.625,0.6875
Fga,Afm,0.75,0.875
Fga,Apcs,0.875,0.875
Fga,Itih2,0.6875,0.75
Fga,Dkk3,0.4375,0.75
Fga,Serpina3n,0.6875,0.8125
Fga,Psmb10,0.8125,0.8125
Fga,F2,0.4375,0.6875
Fga,Selenop,0.75,0.8125
Fga,Msn,0.625,0.8125
Fga,Ctsz,0.875,0.9375
Fga,Apoc2,0.625,0.75
Fga,Vcl,0.375,0.625
Fga,Fgb,0.5,0.6875
Fga,Serping1,0.8125,0.8125
Fga,Amy2,0.75,0.8125
Fga,Apoc4,0.6875,0.875
Fga,Fgg,0.5,0.6875
Fga,Col11a2,0.625,0.75
Fga,Serpina6,0.5,0.75
Fga,Igf1,0.625,0.625
Fga,Clu,0.4375,0.8125
Fga,Pi16,0.6875,0.8125
Fga,Tuba1b,0.625,0.625
Fga,Serpina10,0.6875,0.75
Fga,Lamp2,0.6875,0.6875
Fga,Antxr2,0.5625,0.6875
Fga,Pigr,0.75,0.75
Fga,Hamp,0.625,0.6875
Fga,Lrp1,0.4375,0.6875
Fga,Ptprm,0.625,0.6875
Fga,Egfr,0.5625,0.6875
Fga,Ptgds,0.75,0.75
Fga,Ca2,0.75,0.75
Fga,Psma7,0.8125,0.8125
Fga,Fbln1,0.6875,0.8125
Fga,Lap3,0.5625,0.625
Fga,Spink1,0.8125,0.8125
Fga,Tmsb4x,0.5,0.625
Fga,Tagln2,0.5625,0.625
Fga,Dpep2,0.625,0.6875
Fga,Btd,0.5,0.625
Fga,Cela2a,0.5625,0.6875
Fga,Cycs,0.5,0.625
Fga,Hpx,0.5,0.625
Fga,Fbln5,0.4375,0.625
Fga,Me1,0.5625,0.625
Fga,Cela1,0.6875,0.75
Fga,Pgd,0.625,0.75
Fga,Minpp1,0.625,0.75
Fga,Serpinf2,0.4375,0.625
Fga,Tfrc,0.8125,0.8125
Fga,Pnp,0.75,0.75
Fga,F12,0.5,0.75
Fga,Ighg1,0.625,0.6875
Fga,Tubb4b,0.6875,0.8125
Fga,Sell,0.6875,0.75
Fga,Masp1,0.6875,0.75
Fga,Hyou1,0.625,0.875
Fga,Man2b1,0.5,0.6875
Fga,Amy1,0.625,0.6875
Fga,Gpx1,0.6875,0.75
Fga,Umod,0.5625,0.75
Fga,Apod,0.4375,0.75
Fga,Serpina1b,0.625,0.8125
Fga,F13a1,0.375,0.625
Fga,Ptprg,0.5625,0.625
Fga,Ighv3-6,0.5625,0.625
Fga,Cd93,0.6875,0.75
Fga,Cdh13,0.375,0.625
Fga,Cfb,0.8125,0.8125
Fga,Manba,0.625,0.6875
Fga,Arpc3,0.8125,0.75
Fga,Sod3,0.6875,0.8125
Fga,Ca3,0.75,0.75
Fga,Ces2e,0.5625,0.6875
Fga,Ywhaz,0.5625,0.625
Fga,Apof,0.625,0.75
Fga,P4hb,0.5625,0.625
Fga,Tkt,0.5625,0.75
Fga,Ghr,0.3125,0.6875
C9,Igfbp3,0.875,0.875
C9,Afm,0.6875,0.875
C9,Apcs,0.8125,0.875
C9,Itih2,0.6875,0.875
C9,Dkk3,0.8125,0.875
C9,Serpina3n,0.75,0.875
C9,Psmb10,0.625,0.8125
C9,F2,0.6875,0.8125
C9,Selenop,0.8125,0.8125
C9,Msn,0.6875,0.8125
C9,Ctsz,0.875,1.0
C9,Apoc2,0.5625,0.6875
C9,Vcl,0.5625,0.8125
C9,Fgb,0.75,0.8125
C9,Serping1,0.875,0.875
C9,Amy2,0.75,0.875
C9,Apoc4,0.75,0.8125
C9,Fgg,0.75,0.8125
C9,Col11a2,0.75,0.8125
C9,Serpina6,0.625,0.8125
C9,Igf1,0.6875,0.8125
C9,Clu,0.5,0.875
C9,Pi16,0.75,0.9375
C9,Tuba1b,0.75,0.8125
C9,Serpina10,0.75,0.8125
C9,Lamp2,0.875,0.875
C9,Antxr2,0.625,0.8125
C9,Pigr,0.6875,0.8125
C9,Hamp,0.75,0.875
C9,Lrp1,0.75,0.875
C9,Ptprm,0.875,0.9375
C9,Egfr,0.75,0.8125
C9,Ptgds,0.75,0.875
C9,Ca2,0.6875,0.75
C9,Psma7,0.625,0.875
C9,Fbln1,0.8125,0.8125
C9,Lap3,0.6875,0.8125
C9,Spink1,0.625,0.875
C9,Tmsb4x,0.8125,0.875
C9,Tagln2,0.75,0.8125
C9,Dpep2,0.75,0.8125
C9,Btd,0.6875,0.8125
C9,Cela2a,0.6875,0.875
C9,Cycs,0.5625,0.8125
C9,Hpx,0.6875,0.8125
C9,Fbln5,0.75,0.875
C9,Me1,0.625,0.8125
C9,Cela1,0.75,0.8125
C9,Pgd,0.625,0.8125
C9,Minpp1,0.625,0.8125
C9,Serpinf2,0.625,0.8125
C9,Tfrc,0.8125,0.8125
C9,Pnp,0.6875,0.75
C9,F12,0.5625,0.8125
C9,Ighg1,0.75,0.875
C9,Tubb4b,0.6875,0.8125
C9,Sell,0.5625,0.8125
C9,Masp1,0.75,0.9375
C9,Hyou1,0.8125,0.875
C9,Man2b1,0.6875,0.8125
C9,Amy1,0.75,0.8125
C9,Gpx1,0.6875,0.8125
C9,Umod,0.75,0.8125
C9,Apod,0.6875,0.75
C9,Serpina1b,0.75,0.75
C9,F13a1,0.875,0.8125
C9,Ptprg,0.625,0.8125
C9,Ighv3-6,0.6875,0.8125
C9,Cd93,0.6875,0.8125
C9,Cdh13,0.75,0.8125
C9,Cfb,0.75,0.875
C9,Manba,0.625,0.8125
C9,Arpc3,0.75,0.8125
C9,Sod3,0.8125,0.875
C9,Ca3,0.875,0.9375
C9,Ces2e,0.5625,0.875
C9,Ywhaz,0.6875,0.8125
C9,Apof,0.6875,0.8125
C9,P4hb,0.75,0.875
C9,Tkt,0.75,0.8125
C9,Ghr,0.75,0.8125
Igfbp3,Afm,0.75,0.875
Igfbp3,Apcs,0.625,0.8125
Igfbp3,Itih2,0.6875,0.8125
Igfbp3,Dkk3,0.6875,0.8125
Igfbp3,Serpina3n,0.9375,0.9375
Igfbp3,Psmb10,0.6875,0.8125
Igfbp3,F2,0.625,0.8125
Igfbp3,Selenop,0.875,0.875
Igfbp3,Msn,0.5625,0.8125
Igfbp3,Ctsz,0.5625,0.875
Igfbp3,Apoc2,0.8125,1.0
Igfbp3,Vcl,0.625,0.75
Igfbp3,Fgb,0.6875,0.6875
Igfbp3,Serping1,0.8125,0.875
Igfbp3,Amy2,0.5,0.8125
Igfbp3,Apoc4,0.8125,0.875
Igfbp3,Fgg,0.625,0.6875
Igfbp3,Col11a2,0.75,0.875
Igfbp3,Serpina6,0.75,0.8125
Igfbp3,Igf1,0.625,0.8125
Igfbp3,Clu,0.75,0.8125
Igfbp3,Pi16,0.8125,0.875
Igfbp3,Tuba1b,0.75,0.8125
Igfbp3,Serpina10,0.875,1.0
Igfbp3,Lamp2,0.75,0.75
Igfbp3,Antxr2,0.5625,0.8125
Igfbp3,Pigr,0.875,0.9375
Igfbp3,Hamp,0.6875,0.75
Igfbp3,Lrp1,0.75,0.75
Igfbp3,Ptprm,0.6875,0.6875
Igfbp3,Egfr,0.6875,0.8125
Igfbp3,Ptgds,0.5625,0.75
Igfbp3,Ca2,0.625,0.8125
Igfbp3,Psma7,0.5,0.6875
Igfbp3,Fbln1,0.75,0.875
Igfbp3,Lap3,0.625,0.75
Igfbp3,Spink1,0.6875,0.9375
Igfbp3,Tmsb4x,0.75,0.8125
Igfbp3,Tagln2,0.8125,0.8125
Igfbp3,Dpep2,0.8125,0.875
Igfbp3,Btd,0.6875,0.8125
Igfbp3,Cela2a,0.5625,0.8125
Igfbp3,Cycs,0.5625,0.8125
Igfbp3,Hpx,0.8125,0.8125
Igfbp3,Fbln5,0.6875,0.75
Igfbp3,Me1,0.625,0.75
Igfbp3,Cela1,0.8125,0.8125
Igfbp3,Pgd,0.625,0.8125
Igfbp3,Minpp1,0.75,0.75
Igfbp3,Serpinf2,0.9375,0.9375
Igfbp3,Tfrc,0.8125,0.8125
Igfbp3,Pnp,0.5625,0.75
Igfbp3,F12,0.75,0.9375
Igfbp3,Ighg1,0.75,0.6875
Igfbp3,Tubb4b,0.75,0.8125
Igfbp3,Sell,0.8125,0.875
Igfbp3,Masp1,0.625,0.8125
Igfbp3,Hyou1,0.75,0.875
Igfbp3,Man2b1,0.5625,0.8125
Igfbp3,Amy1,0.875,0.9375
Igfbp3,Gpx1,0.625,0.8125
Igfbp3,Umod,0.625,0.8125
Igfbp3,Apod,0.75,0.75
Igfbp3,Serpina1b,0.6875,0.75
Igfbp3,F13a1,0.75,0.8125
Igfbp3,Ptprg,0.6875,0.75
Igfbp3,Ighv3-6,0.5625,0.6875
Igfbp3,Cd93,0.625,0.75
Igfbp3,Cdh13,0.5,0.6875
Igfbp3,Cfb,0.75,0.75
Igfbp3,Manba,0.625,0.75
Igfbp3,Arpc3,0.8125,0.8125
Igfbp3,Sod3,0.75,0.8125
Igfbp3,Ca3,0.75,0.75
Igfbp3,Ces2e,0.75,0.75
Igfbp3,Ywhaz,0.625,0.8125
Igfbp3,Apof,0.5625,0.75
Igfbp3,P4hb,0.8125,0.8125
Igfbp3,Tkt,0.6875,0.75
Igfbp3,Ghr,0.625,0.75
Afm,Apcs,0.75,0.9375
Afm,Itih2,0.6875,0.9375
Afm,Dkk3,0.6875,0.8125
Afm,Serpina3n,0.875,0.9375
Afm,Psmb10,0.5625,0.75
Afm,F2,0.75,0.875
Afm,Selenop,0.75,0.75
Afm,Msn,0.625,0.6875
Afm,Ctsz,0.6875,0.8125
Afm,Apoc2,0.625,0.8125
Afm,Vcl,0.6875,0.6875
Afm,Fgb,0.875,0.875
Afm,Serping1,0.8125,0.8125
Afm,Amy2,0.625,0.6875
Afm,Apoc4,0.75,0.875
Afm,Fgg,0.875,0.875
Afm,Col11a2,0.8125,0.8125
Afm,Serpina6,0.8125,0.8125
Afm,Igf1,0.6875,0.625
Afm,Clu,0.625,0.75
Afm,Pi16,0.6875,0.6875
Afm,Tuba1b,0.6875,0.6875
Afm,Serpina10,0.75,0.875
Afm,Lamp2,0.625,0.6875
Afm,Antxr2,0.75,0.875
Afm,Pigr,0.8125,0.9375
Afm,Hamp,0.6875,0.875
Afm,Lrp1,0.5625,0.625
Afm,Ptprm,0.6875,0.75
Afm,Egfr,0.6875,0.875
Afm,Ptgds,0.6875,0.6875
Afm,Ca2,0.6875,0.75
Afm,Psma7,0.625,0.8125
Afm,Fbln1,0.75,0.8125
Afm,Lap3,0.75,0.75
Afm,Spink1,0.75,0.875
Afm,Tmsb4x,0.625,0.75
Afm,Tagln2,0.625,0.6875
Afm,Dpep2,0.625,0.6875
Afm,Btd,0.6875,0.8125
Afm,Cela2a,0.625,0.75
Afm,Cycs,0.5625,0.6875
Afm,Hpx,0.75,0.8125
Afm,Fbln5,0.75,0.8125
Afm,Me1,0.6875,0.625
Afm,Cela1,0.6875,0.75
Afm,Pgd,0.6875,0.75
Afm,Minpp1,0.6875,0.6875
Afm,Serpinf2,0.75,0.8125
Afm,Tfrc,0.6875,0.8125
Afm,Pnp,0.625,0.75
Afm,F12,0.6875,0.8125
Afm,Ighg1,0.875,0.875
Afm,Tubb4b,0.625,0.625
Afm,Sell,0.5625,0.6875
Afm,Masp1,0.5625,0.6875
Afm,Hyou1,0.6875,0.8125
Afm,Man2b1,0.625,0.6875
Afm,Amy1,0.75,0.9375
Afm,Gpx1,0.5625,0.8125
Afm,Umod,0.625,0.75
Afm,Apod,0.6875,0.8125
Afm,Serpina1b,0.6875,0.6875
Afm,F13a1,0.8125,0.875
Afm,Ptprg,0.75,0.6875
Afm,Ighv3-6,0.625,0.75
Afm,Cd93,0.75,0.8125
Afm,Cdh13,0.5625,0.6875
Afm,Cfb,0.75,0.6875
Afm,Manba,0.875,0.875
Afm,Arpc3,0.5625,0.6875
Afm,Sod3,0.9375,0.9375
Afm,Ca3,0.6875,0.8125
Afm,Ces2e,0.6875,0.6875
Afm,Ywhaz,0.6875,0.6875
Afm,Apof,0.5625,0.625
Afm,P4hb,0.8125,1.0
Afm,Tkt,0.6875,0.6875
Afm,Ghr,0.5625,0.6875
Apcs,Itih2,0.625,0.8125
Apcs,Dkk3,0.75,0.875
Apcs,Serpina3n,0.75,0.875
Apcs,Psmb10,0.6875,0.875
Apcs,F2,0.8125,0.8125
Apcs,Selenop,0.6875,0.875
Apcs,Msn,0.75,0.8125
Apcs,Ctsz,0.625,0.9375
Apcs,Apoc2,0.9375,0.9375
Apcs,Vcl,0.5625,0.75
Apcs,Fgb,0.8125,0.9375
Apcs,Serping1,0.75,0.8125
Apcs,Amy2,0.625,0.8125
Apcs,Apoc4,0.75,0.875
Apcs,Fgg,0.875,0.9375
Apcs,Col11a2,0.8125,0.75
Apcs,Serpina6,0.6875,0.8125
Apcs,Igf1,0.75,0.875
Apcs,Clu,0.75,0.8125
Apcs,Pi16,0.75,0.875
Apcs,Tuba1b,0.75,0.8125
Apcs,Serpina10,0.75,0.875
Apcs,Lamp2,0.6875,0.875
Apcs,Antxr2,0.6875,0.75
Apcs,Pigr,0.6875,0.6875
Apcs,Hamp,0.75,0.8125
Apcs,Lrp1,0.625,0.8125
Apcs,Ptprm,0.75,0.875
Apcs,Egfr,0.625,0.8125
Apcs,Ptgds,0.625,0.75
Apcs,Ca2,0.75,0.8125
Apcs,Psma7,0.75,0.8125
Apcs,Fbln1,0.875,0.9375
Apcs,Lap3,0.625,0.75
Apcs,Spink1,0.6875,0.75
Apcs,Tmsb4x,0.8125,0.8125
Apcs,Tagln2,0.875,0.875
Apcs,Dpep2,0.6875,0.8125
Apcs,Btd,0.625,0.6875
Apcs,Cela2a,0.6875,0.8125
Apcs,Cycs,0.6875,0.8125
Apcs,Hpx,0.6875,0.75
Apcs,Fbln5,0.75,0.875
Apcs,Me1,0.6875,0.8125
Apcs,Cela1,0.75,0.75
Apcs,Pgd,0.75,0.8125
Apcs,Minpp1,0.6875,0.8125
Apcs,Serpinf2,0.75,0.875
Apcs,Tfrc,0.625,0.75
Apcs,Pnp,0.8125,0.8125
Apcs,F12,0.75,0.8125
Apcs,Ighg1,0.8125,0.8125
Apcs,Tubb4b,0.8125,0.8125
Apcs,Sell,0.75,0.8125
Apcs,Masp1,0.6875,0.8125
Apcs,Hyou1,0.75,0.8125
Apcs,Man2b1,0.625,0.8125
Apcs,Amy1,0.6875,0.875
Apcs,Gpx1,0.8125,0.8125
Apcs,Umod,0.75,0.8125
Apcs,Apod,0.75,0.875
Apcs,Serpina1b,0.75,0.875
Apcs,F13a1,0.8125,0.8125
Apcs,Ptprg,0.6875,0.8125
Apcs,Ighv3-6,0.5625,0.875
Apcs,Cd93,0.8125,0.875
Apcs,Cdh13,0.6875,0.75
Apcs,Cfb,0.75,0.8125
Apcs,Manba,0.8125,0.875
Apcs,Arpc3,0.625,0.8125
Apcs,Sod3,0.6875,0.875
Apcs,Ca3,0.625,0.8125
Apcs,Ces2e,0.6875,0.8125
Apcs,Ywhaz,0.75,0.8125
Apcs,Apof,0.6875,0.8125
Apcs,P4hb,0.6875,0.8125
Apcs,Tkt,0.75,0.75
Apcs,Ghr,0.75,0.875
Itih2,Dkk3,0.6875,0.8125
Itih2,Serpina3n,0.8125,0.875
Itih2,Psmb10,0.875,0.9375
Itih2,F2,0.6875,0.8125
Itih2,Selenop,0.6875,0.8125
Itih2,Msn,0.8125,0.875
Itih2,Ctsz,0.875,0.875
Itih2,Apoc2,0.8125,0.8125
Itih2,Vcl,0.5,0.6875
Itih2,Fgb,0.6875,0.8125
Itih2,Serping1,0.625,0.875
Itih2,Amy2,0.4375,0.6875
Itih2,Apoc4,1.0,1.0
Itih2,Fgg,0.6875,0.8125
Itih2,Col11a2,0.5625,0.75
Itih2,Serpina6,0.5625,0.75
Itih2,Igf1,0.625,0.75
Itih2,Clu,0.6875,0.8125
Itih2,Pi16,0.6875,0.9375
Itih2,Tuba1b,0.5,0.625
Itih2,Serpina10,0.6875,0.875
Itih2,Lamp2,0.625,0.75
Itih2,Antxr2,0.625,0.75
Itih2,Pigr,0.75,0.875
Itih2,Hamp,0.625,0.8125
Itih2,Lrp1,0.5625,0.6875
Itih2,Ptprm,0.5,0.625
Itih2,Egfr,0.75,0.875
Itih2,Ptgds,0.75,0.8125
Itih2,Ca2,0.5625,0.75
Itih2,Psma7,0.5625,0.6875
Itih2,Fbln1,0.5,0.75
Itih2,Lap3,0.6875,0.8125
Itih2,Spink1,0.6875,0.8125
Itih2,Tmsb4x,0.75,0.8125
Itih2,Tagln2,0.5625,0.625
Itih2,Dpep2,0.875,0.875
Itih2,Btd,0.6875,0.75
Itih2,Cela2a,0.625,0.75
Itih2,Cycs,0.6875,0.6875
Itih2,Hpx,0.75,0.75
Itih2,Fbln5,0.6875,0.75
Itih2,Me1,0.8125,0.875
Itih2,Cela1,0.625,0.75
Itih2,Pgd,0.5625,0.75
Itih2,Minpp1,0.5625,0.5625
Itih2,Serpinf2,0.625,0.75
Itih2,Tfrc,0.75,0.8125
Itih2,Pnp,0.75,0.875
Itih2,F12,0.75,0.875
Itih2,Ighg1,0.75,0.75
Itih2,Tubb4b,0.4375,0.6875
Itih2,Sell,0.875,0.9375
Itih2,Masp1,0.5625,0.6875
Itih2,Hyou1,0.9375,1.0
Itih2,Man2b1,0.625,0.625
Itih2,Amy1,0.6875,0.875
Itih2,Gpx1,0.4375,0.6875
Itih2,Umod,0.5625,0.75
Itih2,Apod,0.75,0.875
Itih2,Serpina1b,0.8125,0.9375
Itih2,F13a1,0.625,0.75
Itih2,Ptprg,0.4375,0.625
Itih2,Ighv3-6,0.375,0.6875
Itih2,Cd93,0.75,0.875
Itih2,Cdh13,0.375,0.625
Itih2,Cfb,0.6875,0.75
Itih2,Manba,0.75,0.6875
Itih2,Arpc3,0.5625,0.75
Itih2,Sod3,0.6875,0.6875
Itih2,Ca3,0.625,0.625
Itih2,Ces2e,0.75,0.8125
Itih2,Ywhaz,0.5625,0.6875
Itih2,Apof,0.6875,0.8125
Itih2,P4hb,0.5625,0.6875
Itih2,Tkt,0.8125,0.8125
Itih2,Ghr,0.6875,0.8125
Dkk3,Serpina3n,0.6875,0.8125
Dkk3,Psmb10,0.8125,0.8125
Dkk3,F2,0.6875,0.75
Dkk3,Selenop,0.875,0.875
Dkk3,Msn,0.8125,0.8125
Dkk3,Ctsz,0.8125,0.9375
Dkk3,Apoc2,0.8125,0.9375
Dkk3,Vcl,0.625,0.75
Dkk3,Fgb,0.625,0.75
Dkk3,Serping1,0.875,0.9375
Dkk3,Amy2,0.6875,0.75
Dkk3,Apoc4,0.875,0.875
Dkk3,Fgg,0.6875,0.75
Dkk3,Col11a2,0.8125,0.875
Dkk3,Serpina6,0.6875,0.75
Dkk3,Igf1,0.6875,0.75
Dkk3,Clu,0.5,0.75
Dkk3,Pi16,0.75,0.8125
Dkk3,Tuba1b,0.625,0.625
Dkk3,Serpina10,0.8125,0.875
Dkk3,Lamp2,0.6875,0.8125
Dkk3,Antxr2,0.5625,0.75
Dkk3,Pigr,0.8125,0.8125
Dkk3,Hamp,0.6875,0.8125
Dkk3,Lrp1,0.5,0.6875
Dkk3,Ptprm,0.75,0.75
Dkk3,Egfr,0.75,0.8125
Dkk3,Ptgds,0.75,0.75
Dkk3,Ca2,0.6875,0.6875
Dkk3,Psma7,0.6875,0.8125
Dkk3,Fbln1,0.75,0.875
Dkk3,Lap3,0.625,0.8125
Dkk3,Spink1,0.75,0.8125
Dkk3,Tmsb4x,0.625,0.625
Dkk3,Tagln2,0.75,0.75
Dkk3,Dpep2,0.5,0.6875
Dkk3,Btd,0.5625,0.625
Dkk3,Cela2a,0.625,0.5625
Dkk3,Cycs,0.5,0.75
Dkk3,Hpx,0.6875,0.625
Dkk3,Fbln5,0.75,0.6875
Dkk3,Me1,0.75,0.6875
Dkk3,Cela1,0.5625,0.625
Dkk3,Pgd,0.5625,0.75
Dkk3,Minpp1,0.75,0.75
Dkk3,Serpinf2,0.75,0.8125
Dkk3,Tfrc,0.75,0.75
Dkk3,Pnp,0.75,0.75
Dkk3,F12,0.875,0.875
Dkk3,Ighg1,0.5,0.6875
Dkk3,Tubb4b,0.625,0.75
Dkk3,Sell,0.625,0.75
Dkk3,Masp1,0.75,0.8125
Dkk3,Hyou1,0.75,0.8125
Dkk3,Man2b1,0.5625,0.8125
Dkk3,Amy1,0.75,0.875
Dkk3,Gpx1,0.625,0.6875
Dkk3,Umod,0.5,0.6875
Dkk3,Apod,0.75,0.75
Dkk3,Serpina1b,0.625,0.8125
Dkk3,F13a1,0.8125,0.75
Dkk3,Ptprg,0.75,0.75
Dkk3,Ighv3-6,0.4375,0.6875
Dkk3,Cd93,0.6875,0.75
Dkk3,Cdh13,0.6875,0.8125
Dkk3,Cfb,0.8125,0.8125
Dkk3,Manba,0.75,0.6875
Dkk3,Arpc3,0.75,0.6875
Dkk3,Sod3,1.0,1.0
Dkk3,Ca3,0.625,0.75
Dkk3,Ces2e,0.8125,0.8125
Dkk3,Ywhaz,0.5625,0.75
Dkk3,Apof,0.625,0.75
Dkk3,P4hb,0.75,0.75
Dkk3,Tkt,0.6875,0.6875
Dkk3,Ghr,0.625,0.75
Serpina3n,Psmb10,0.8125,0.9375
Serpina3n,F2,0.75,0.875
Serpina3n,Selenop,0.875,0.9375
Serpina3n,Msn,0.875,0.9375
Serpina3n,Ctsz,0.9375,0.9375
Serpina3n,Apoc2,0.875,0.875
Serpina3n,Vcl,0.5625,0.8125
Serpina3n,Fgb,0.6875,0.8125
Serpina3n,Serping1,0.6875,0.875
Serpina3n,Amy2,0.6875,0.875
Serpina3n,Apoc4,0.875,0.9375
Serpina3n,Fgg,0.6875,0.8125
Serpina3n,Col11a2,0.75,0.875
Serpina3n,Serpina6,0.6875,0.8125
Serpina3n,Igf1,0.875,0.9375
Serpina3n,Clu,0.8125,0.875
Serpina3n,Pi16,0.9375,1.0
Serpina3n,Tuba1b,0.625,0.8125
Serpina3n,Serpina10,0.8125,0.875
Serpina3n,Lamp2,0.75,0.875
Serpina3n,Antxr2,0.5625,0.875
Serpina3n,Pigr,0.625,0.8125
Serpina3n,Hamp,0.875,1.0
Serpina3n,Lrp1,0.8125,0.9375
Serpina3n,Ptprm,0.6875,0.875
Serpina3n,Egfr,0.625,0.75
Serpina3n,Ptgds,0.75,0.8125
Serpina3n,Ca2,0.75,0.9375
Serpina3n,Psma7,0.8125,0.8125
Serpina3n,Fbln1,1.0,1.0
Serpina3n,Lap3,0.75,0.8125
Serpina3n,Spink1,0.625,0.8125
Serpina3n,Tmsb4x,0.625,0.875
Serpina3n,Tagln2,0.625,0.8125
Serpina3n,Dpep2,0.75,0.875
Serpina3n,Btd,0.625,0.875
Serpina3n,Cela2a,0.8125,0.875
Serpina3n,Cycs,0.8125,0.875
Serpina3n,Hpx,0.625,0.8125
Serpina3n,Fbln5,0.625,0.8125
Serpina3n,Me1,0.6875,0.75
Serpina3n,Cela1,0.8125,0.875
Serpina3n,Pgd,0.75,0.8125
Serpina3n,Minpp1,0.75,0.8125
